Age;Sex;ID;Race;Country;Education;Education-Num;Marital Status;Relationship
18; Male;1213205450; White; United-States; 11th;7.0; Never-married; Own-child
43; Female;622548581; White; United-States; HS-grad;9.0; Separated; Other-relative
60; Male;1154599540; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
55; Male;803952906; White; United-States; 10th;6.0; Married-civ-spouse; Husband
52; Female;1333506720; White; United-States; HS-grad;9.0; Divorced; Not-in-family
40; Male;333480640; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
52; Male;687538837; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
27; Female;1466938906; White; United-States; HS-grad;9.0; Never-married; Own-child
44; Female;1211978248; Asian-Pac-Islander; Philippines; Masters;14.0; Never-married; Not-in-family
56; Male;1329869140; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
35; Male;748288785; White; United-States; Bachelors;13.0; Never-married; Not-in-family
35; Female;1147204101; White; United-States; Some-college;10.0; Divorced; Unmarried
47; Male;723874555; Black; Puerto-Rico; HS-grad;9.0; Married-civ-spouse; Husband
42; Female;1115272284; White; United-States; Assoc-voc;11.0; Divorced; Unmarried
63; Male;740605277; White; United-States; 7th-8th;4.0; Married-civ-spouse; Husband
48; Male;1489624640; White; Germany; Assoc-voc;11.0; Married-civ-spouse; Husband
19; Female;601289438; White; Mexico; 7th-8th;4.0; Never-married; Not-in-family
41; Female;908723832; White; United-States; Bachelors;13.0; Separated; Not-in-family
17; Female;1266948531; White; United-States; 11th;7.0; Never-married; Own-child
26; Male;1355599621; White; United-States; Some-college;10.0; Never-married; Other-relative
33; Male;24159561; White; United-States; Bachelors;13.0; Divorced; Own-child
41; Male;1444026498; White; United-States; HS-grad;9.0; Divorced; Not-in-family
20; Male;774936271; White; United-States; Some-college;10.0; Never-married; Own-child
26; Male;70447749; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
35; Male;642122469; White; United-States; Masters;14.0; Married-civ-spouse; Husband
47; Male;1048900394; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
21; Female;634253496; White; United-States; 10th;6.0; Never-married; Not-in-family
64; Female;1206059580; White; United-States; HS-grad;9.0; Divorced; Not-in-family
32; Male;622021418; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
47; Male;1137209651; Black; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
22; Male;1097190950; White; United-States; HS-grad;9.0; Never-married; Not-in-family
35; Male;193024881; White; United-States; Bachelors;13.0; Never-married; Not-in-family
53; Male;685846080; White; United-States; 12th;8.0; Married-civ-spouse; Husband
29; Male;78669436; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
23; Male;188484599; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
45; Male;664212220; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
20; Male;1424606552; White; United-States; Some-college;10.0; Never-married; Own-child
42; Male;116193852; Asian-Pac-Islander; Vietnam; Assoc-voc;11.0; Married-civ-spouse; Husband
45; Male;358954291; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
77; Male;866514822; White; United-States; 5th-6th;3.0; Married-civ-spouse; Husband
32; Female;1096302582; White; United-States; Prof-school;15.0; Never-married; Not-in-family
21; Female;700828595; Black; United-States; Some-college;10.0; Never-married; Not-in-family
32; Male;901320426; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
41; Male;29219823; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
42; Female;1144611236; Black; United-States; HS-grad;9.0; Separated; Not-in-family
23; Female;1440737148; White; United-States; HS-grad;9.0; Married-civ-spouse; Own-child
26; Female;1390710038; White; United-States; Bachelors;13.0; Never-married; Not-in-family
66; Male;251980079; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
41; Male;533064088; White; United-States; HS-grad;9.0; Never-married; Not-in-family
40; Female;381093896; Black; United-States; Bachelors;13.0; Never-married; Unmarried
21; Male;1386870598; White; United-States; Some-college;10.0; Never-married; Own-child
40; Female;126807758; Black; United-States; HS-grad;9.0; Separated; Unmarried
48; Female;1445851841; White; United-States; HS-grad;9.0; Divorced; Unmarried
62; Male;1333522763; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
45; Male;902839766; White; United-States; Masters;14.0; Married-civ-spouse; Husband
42; Male;426496144; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
20; Female;1289593619; White; United-States; Some-college;10.0; Never-married; Own-child
30; Male;82242271; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
59; Male;793020209; White; United-States; 9th;5.0; Widowed; Unmarried
22; Female;1196831038; Black; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
23; Male;272146805; White; United-States; Some-college;10.0; Never-married; Not-in-family
55; Female;234729123; White; United-States; Some-college;10.0; Widowed; Not-in-family
58; Male;29541595; White; Greece; HS-grad;9.0; Married-civ-spouse; Husband
67; Male;908994421; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
51; Male;343643210; White; United-States; 11th;7.0; Married-civ-spouse; Husband
38; Female;712484749; White; United-States; Masters;14.0; Married-civ-spouse; Wife
37; Male;1260036239; White; United-States; Some-college;10.0; Separated; Not-in-family
34; Male;1223202307; Amer-Indian-Eskimo; United-States; Assoc-voc;11.0; Never-married; Not-in-family
49; Female;175435592; White; United-States; Assoc-voc;11.0; Divorced; Unmarried
46; Male;517046607; White; United-States; Some-college;10.0; Divorced; Unmarried
29; Female;1425574803; White; United-States; Some-college;10.0; Never-married; Not-in-family
19; Female;404506142; White; United-States; HS-grad;9.0; Never-married; Own-child
38; Male;669703992; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
58; Male;163091077; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
43; Male;353226010; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
34; Male;772140982; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
59; Female;393941353; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
33; Female;614155462; Asian-Pac-Islander; Philippines; Some-college;10.0; Never-married; Own-child
17; Female;186526473; White; United-States; Some-college;10.0; Never-married; Own-child
29; Female;979842233; White; United-States; Bachelors;13.0; Never-married; Not-in-family
33; Female;1098014771; White; United-States; Assoc-acdm;12.0; Never-married; Not-in-family
45; Female;102761543; White; Puerto-Rico; 11th;7.0; Separated; Unmarried
68; Female;549303081; White; United-States; Some-college;10.0; Widowed; Not-in-family
33; Female;633422980; White; United-States; Bachelors;13.0; Never-married; Not-in-family
49; Male;445502410; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
46; Female;1207674559; White; United-States; Some-college;10.0; Married-civ-spouse; Wife
54; Male;1060549666; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
31; Male;482875396; White; United-States; HS-grad;9.0; Never-married; Own-child
25; Male;432219258; White; United-States; Bachelors;13.0; Never-married; Not-in-family
39; Female;1467079445; White; United-States; Bachelors;13.0; Never-married; Unmarried
56; Male;1133619276; White; ?; Doctorate;16.0; Married-civ-spouse; Husband
36; Male;354246840; White; Portugal; 7th-8th;4.0; Married-civ-spouse; Husband
20; Female;1336457984; White; United-States; Some-college;10.0; Never-married; Other-relative
35; Male;1347992122; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
36; Male;238611488; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
27; Female;887415051; White; Mexico; Some-college;10.0; Never-married; Own-child
46; Female;1040230714; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
34; Male;477371548; White; United-States; 12th;8.0; Married-civ-spouse; Husband
29; Male;1293983378; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
36; Male;795449442; Asian-Pac-Islander; ?; Some-college;10.0; Married-civ-spouse; Husband
49; Male;805443285; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
52; Male;53555449; White; United-States; 10th;6.0; Married-civ-spouse; Husband
30; Male;128185303; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
46; Male;1283996565; White; United-States; Masters;14.0; Married-civ-spouse; Husband
35; Male;1088281690; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
37; Female;193199956; White; United-States; HS-grad;9.0; Separated; Unmarried
38; Male;927072513; White; United-States; Prof-school;15.0; Married-civ-spouse; Husband
46; Male;1416988166; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
42; Male;750375081; White; United-States; 9th;5.0; Never-married; Not-in-family
48; Female;852434498; White; Canada; Bachelors;13.0; Never-married; Not-in-family
59; Male;701487475; White; United-States; Prof-school;15.0; Divorced; Not-in-family
22; Female;1310600399; White; United-States; Some-college;10.0; Never-married; Own-child
38; Female;156206703; Black; United-States; HS-grad;9.0; Never-married; Not-in-family
39; Female;406720686; White; United-States; HS-grad;9.0; Never-married; Not-in-family
41; Male;403363000; White; Peru; Some-college;10.0; Married-civ-spouse; Husband
19; Male;1105812541; White; United-States; 12th;8.0; Never-married; Own-child
47; Male;415938374; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
47; Male;1149638672; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
55; Male;988456257; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
37; Female;256121119; White; United-States; Masters;14.0; Divorced; Unmarried
29; Male;1098819532; White; United-States; Assoc-acdm;12.0; Never-married; Own-child
34; Male;314694736; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
41; Male;743945637; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
34; Male;723636344; White; United-States; HS-grad;9.0; Divorced; Unmarried
29; Female;1295796622; White; Cuba; Bachelors;13.0; Married-civ-spouse; Wife
37; Male;1293284557; White; United-States; Assoc-voc;11.0; Married-civ-spouse; Husband
55; Male;312923978; White; United-States; Masters;14.0; Divorced; Not-in-family
52; Female;929813586; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
57; Male;566190268; White; United-States; 9th;5.0; Married-civ-spouse; Husband
67; Male;337700616; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
20; Male;120855423; White; United-States; Some-college;10.0; Never-married; Own-child
58; Male;353857827; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
62; Female;415889927; Black; United-States; HS-grad;9.0; Widowed; Unmarried
40; Male;917288338; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
66; Male;602571317; White; United-States; 11th;7.0; Married-civ-spouse; Husband
26; Female;758465377; White; United-States; Bachelors;13.0; Never-married; Own-child
42; Male;1190889319; White; United-States; Some-college;10.0; Married-civ-spouse; Husband
18; Male;944600421; White; United-States; HS-grad;9.0; Never-married; Own-child
34; Female;537316181; White; United-States; HS-grad;9.0; Married-civ-spouse; Wife
50; Male;457632696; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
30; Male;1235684439; Other; United-States; HS-grad;9.0; Married-civ-spouse; Husband
42; Female;464283954; White; United-States; HS-grad;9.0; Divorced; Not-in-family
37; Female;1392090895; White; United-States; Some-college;10.0; Divorced; Unmarried
47; Male;830834352; White; Portugal; HS-grad;9.0; Married-civ-spouse; Husband
46; Female;148716658; White; United-States; Some-college;10.0; Divorced; Not-in-family
30; Male;157932734; Asian-Pac-Islander; Iran; Masters;14.0; Never-married; Not-in-family
52; Male;1161834240; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
23; Male;1203042596; Black; United-States; HS-grad;9.0; Never-married; Own-child
35; Male;875549806; White; United-States; Some-college;10.0; Married-spouse-absent; Not-in-family
44; Female;1275052779; White; United-States; Bachelors;13.0; Never-married; Not-in-family
35; Male;1109813269; White; United-States; Masters;14.0; Married-civ-spouse; Husband
31; Male;726247243; White; United-States; Some-college;10.0; Never-married; Not-in-family
50; Female;1055685118; White; United-States; Some-college;10.0; Divorced; Not-in-family
29; Male;818808507; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
39; Male;1304123364; White; United-States; HS-grad;9.0; Divorced; Unmarried
22; Male;433512016; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
33; Male;487315166; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
42; Male;578154446; White; United-States; Masters;14.0; Divorced; Not-in-family
31; Male;246634810; White; United-States; Bachelors;13.0; Married-civ-spouse; Husband
20; Female;739350341; White; United-States; Some-college;10.0; Never-married; Own-child
23; Male;662674281; White; United-States; HS-grad;9.0; Married-civ-spouse; Husband
