,Clothing ID,Age,Title,Rating,Division Name
21881,1052,25,"Yes to love, yes to life, yes to these pants",very satisfied,General
21882,1022,55,"Not loving the extra stretchy fabric, part 2",unsatisfied,General
21883,1203,37,,very satisfied,Initmates
21884,975,65,,very satisfied,General
21885,1203,30,Perfect layering tank,very satisfied,Initmates
21886,829,62,You need this.,very satisfied,General
21887,886,36,Slimmer than it looks,very satisfied,General Petite
21888,1022,37,,very satisfied,General
21889,41,34,Everyday tights,very satisfied,Initmates
21890,969,41,Impulse buy,satisfied,General
21891,829,54,Love retailer's tunics,very satisfied,General
21892,1100,32,Could be more petite but very pretty!,satisfied,General Petite
21893,832,49,,very satisfied,General Petite
21894,829,41,Bought this in both colors!,very satisfied,General
21895,1203,47,Favorite tank ever,very satisfied,Initmates
21896,1022,47,I love these jeans!,very satisfied,General
21897,829,49,Perfect fall shirt,very satisfied,General
21898,829,65,,very satisfied,General
21899,886,31,Love this basic!,very satisfied,General Petite
21900,886,28,Nice product for the price,very satisfied,General Petite
21901,832,64,,neutral,General Petite
21902,829,47,Easy,very satisfied,General
21903,886,31,,very satisfied,General Petite
21904,969,46,"Gorgeous, but.",very satisfied,General
21905,886,45,,very satisfied,General Petite
21906,1203,53,Should have looked more closely at description...,neutral,Initmates
21907,886,56,,very satisfied,General Petite
21908,829,54,Great tunic,very satisfied,General
21909,1080,51,Just not for me,neutral,General
21910,587,32,Interesting fit,satisfied,General
21911,886,61,Great staple piece,very satisfied,General Petite
21912,1094,53,"Simple cotton, runs large",neutral,General Petite
21913,969,70,Kimono with kick,very satisfied,General
21914,975,34,Comfortable,satisfied,General
21915,969,32,Love love love,satisfied,General
21916,829,53,Love it,very satisfied,General
21917,1094,26,Love the stitching details,satisfied,General Petite
21918,829,57,Perfect fall tunic,very satisfied,General
21919,886,36,Have to have!!!,very satisfied,General Petite
21920,886,48,Clingy material,neutral,General Petite
21921,1203,34,A must have for every closet!,very satisfied,Initmates
21922,829,36,,very satisfied,General
21923,886,26,"Yes, but",satisfied,General Petite
21924,1203,27,"Nice, but weird fabric",satisfied,Initmates
21925,832,21,Perfect top,very satisfied,General Petite
21926,886,51,Nice shirt but beware washing,neutral,General Petite
21927,1203,54,Versatile,very satisfied,Initmates
21928,1028,33,Not impressed,very unsatisfied,General
21929,1203,29,"Love the look, but hem rolls up",satisfied,Initmates
21930,171,33,Lovely cami,very satisfied,Initmates
21931,1080,53,Not for me...,satisfied,General
21932,829,47,Super cute top!,very satisfied,General
21933,829,42,Love,very satisfied,General
21934,915,48,I'll be wearing this one a lot,very satisfied,General
21935,915,59,Very pretty and figure flattering.,very satisfied,General
21936,829,39,Great top!,very satisfied,General
21937,1203,34,,satisfied,Initmates
21938,829,60,Love this!,very satisfied,General
21939,829,34,"Fun, colorful top",satisfied,General
21940,886,70,There's something wonderful about this tee,very satisfied,General Petite
21941,1100,34,Not just for petites :),very satisfied,General Petite
21942,1022,57,Perfect pair!!,very satisfied,General
21943,832,64,Just love...,very satisfied,General Petite
21944,975,36,,very satisfied,General Petite
21945,886,50,Terrific all-purpose shirt,very satisfied,General Petite
21946,886,25,Great top!,very satisfied,General Petite
21947,1080,44,Easy to wear,neutral,General
21948,1080,59,"Comfortable fabric, nice embroidary",very satisfied,General
21949,829,67,,very satisfied,General
21950,1022,57,So comfy!!,very satisfied,General
21951,886,32,"Comfy tee, but beware of color names!",very satisfied,General Petite
21952,1094,47,"Very pretty, but too pricey",neutral,General
21953,1080,28,"So soft, great fit",satisfied,General
21954,832,24,,neutral,General Petite
21955,975,50,A no-brainer,very satisfied,General Petite
21956,567,41,,neutral,General
21957,1011,53,Flattering and comfortable,very satisfied,General
21958,567,34,Lovely but the cut/sizing is not good,unsatisfied,General
21959,1078,43,,very satisfied,General
21960,1078,78,Like,satisfied,General
21961,1011,56,,very satisfied,General
21962,1011,23,Wrapped in cozy,very satisfied,General
21963,1074,42,Beautiful fabric,unsatisfied,General
21964,1047,37,Cute and comfy,very satisfied,General
21965,1078,60,I fell in love!,satisfied,General
21966,1028,42,Cute,satisfied,General
21967,880,40,Stylish sweatshirt,very satisfied,General Petite
21968,880,36,Boxy but cute!,satisfied,General Petite
21969,880,50,Comfortable as hoped,very satisfied,General Petite
21970,1011,47,Great texture,very satisfied,General
21971,1047,49,Spring staple!,very satisfied,General
21972,1011,33,Sweater wrap midi skirt,unsatisfied,General
21973,1047,39,,very satisfied,General
21974,828,39,Great everyday shirt with a twist,satisfied,General
21975,1011,69,Sweater midi skirt,very satisfied,General
21976,880,33,Gross!,very unsatisfied,General Petite
21977,828,38,,very satisfied,General
21978,880,40,Beautiful and soft!,very satisfied,General Petite
21979,880,45,,very satisfied,General Petite
21980,567,57,Frompy,very unsatisfied,General
21981,880,43,Chic comfort,very satisfied,General Petite
21982,1047,66,Loungers,very satisfied,General
21983,1078,54,Great fall dress,satisfied,General
21984,880,32,Cute for fall!,satisfied,General Petite
21985,1074,37,"Easy, comfortable dress",satisfied,General
21986,1011,31,,satisfied,General
21987,860,37,"Cute, flattering, and goes with everything",very satisfied,General
21988,833,69,Nice!,very satisfied,General
21989,1089,35,Great dress,very satisfied,General
21990,833,48,Took a chance,neutral,General
21991,862,43,Great spring top,very satisfied,General
21992,1084,60,Perfect dress,very satisfied,General
21993,862,54,So fun!,very satisfied,General
21994,860,34,Beautiful,very satisfied,General
21995,833,55,Too wide,unsatisfied,General
21996,1084,39,"Pretty, thinner fabric than expected",satisfied,General
21997,833,39,"Love the color, but not the fit",neutral,General
21998,833,32,"Pretty, but unlined!",satisfied,General
21999,833,36,,unsatisfied,General
22000,864,52,Modern shape summer weight top,neutral,General Petite
22001,833,35,"Fresh fit, great colors",very satisfied,General
22002,860,46,Print version is beautiful in size xl,very satisfied,General
22003,860,42,Love it! want the blue color too.,very satisfied,General
22004,860,27,,very satisfied,General
22005,862,55,Nice material but weird fit,neutral,General
22006,833,55,Beautiful!,very satisfied,General
22007,1089,36,Not what i expexted,neutral,General
22008,1089,28,Beautiful pattern,very satisfied,General
22009,833,45,Pretty but,satisfied,General
22010,909,53,Never been more disappointed...,very unsatisfied,General Petite
22011,833,32,,satisfied,General
22012,860,40,Cute top,very satisfied,General
22013,833,40,Can't believe this top hasn't sold out yet,satisfied,General
22014,862,58,,very satisfied,General
22015,833,33,Fits like a tent,unsatisfied,General
22016,1077,29,Great dress,satisfied,General
22017,833,36,,neutral,General
22018,864,44,Beautiful,very satisfied,General Petite
22019,833,21,Love love love!,very satisfied,General
22020,862,45,Better than pictured!,satisfied,General
22021,833,58,"Great, feminine blouse",very satisfied,General
22022,833,29,Too large and not flattering,unsatisfied,General
22023,860,34,A nice twist on the traditional peplum,satisfied,General Petite
22024,834,34,Beautiful and comfortable!,very satisfied,General Petite
22025,1077,46,"Huge, even xxsp",unsatisfied,General
22026,860,24,Unflattering for pear shapes,neutral,General Petite
22027,833,45,Beautiful colors. comfy. swingy,very satisfied,General
22028,833,57,,satisfied,General
22029,909,68,Said no to camo,very satisfied,General Petite
22030,833,66,"Beautiful, but flawed",satisfied,General
22031,1084,29,Beautiful easy to wear dress,very satisfied,General
22032,864,23,Drapey,satisfied,General Petite
22033,833,36,,very unsatisfied,General
22034,860,51,It's all good,very satisfied,General
22035,860,55,Versatile,very satisfied,General
22036,864,39,Just right,very satisfied,General Petite
22037,862,30,Love this tank!,very satisfied,General
22038,860,64,So adorable!,very satisfied,General
22039,1089,39,,neutral,General
22040,860,38,"Super cute, comfy, flattering",very satisfied,General
22041,833,43,Size down!,unsatisfied,General
22042,833,34,Massive!,satisfied,General
22043,1077,53,,very satisfied,General
22044,862,74,Classy and funky!,very satisfied,General
22045,833,65,Fine workmanship and fresh swing shape,very satisfied,General
22046,833,41,Love this shirt!,very satisfied,General
22047,1089,44,Beautiful little dress!,very satisfied,General
22048,833,55,Sweet top,satisfied,General
22049,860,40,Very flattering,very satisfied,General
22050,1084,32,Looked like a sack,unsatisfied,General
22051,862,48,Versatile piece,very satisfied,General
22052,850,51,Perfect summer blouse,very satisfied,General
22053,1020,50,Great design and fabric,very satisfied,General Petite
22054,850,60,Beautiful and flattering,very satisfied,General
22055,850,38,Gorgeous..runs small,very satisfied,General
22056,850,59,,very satisfied,General
22057,1033,31,Surprisingly nice,very satisfied,General Petite
22058,850,28,Beautiful,very satisfied,General
22059,850,43,Beautiful,very satisfied,General
22060,850,39,"Runs small only because of ""vanity"" saizing",very satisfied,General
22061,1033,27,"Great fit, color runs",satisfied,General Petite
22062,850,53,Runs small,neutral,General
22063,850,38,,satisfied,General
22064,850,29,Classic anrtho,very satisfied,General
22065,861,61,Poor quality,very unsatisfied,General
22066,850,40,Beautiful but runs small,very satisfied,General
22067,1011,66,Pays to read reviews,very satisfied,General
22068,850,41,,very satisfied,General
22069,850,29,,very satisfied,General
22070,850,21,,very satisfied,General
22071,850,42,Perfect peplum,very satisfied,General
22072,850,60,Great little blouse,very satisfied,General
22073,850,49,Very pretty and flattering,very satisfied,General
22074,850,47,Beautiful top but very small,satisfied,General
22075,850,46,Cute top. sizing not correct.,satisfied,General
22076,850,28,Gorgeous and so very feminine!,very satisfied,General
22077,1084,45,Yes!,very satisfied,General
22078,984,37,Love it,very satisfied,General
22079,822,45,"Fantastic quality, shows bra straps in back",satisfied,General
22080,850,60,Spring is in the air,very satisfied,General
22081,850,42,,satisfied,General
22082,850,36,Beautiful spring blouse,very satisfied,General
22083,1081,21,My favorite dress,very satisfied,General
22084,582,27,Classic,satisfied,General
22085,850,81,,very satisfied,General
22086,850,56,"Beautiful spring blouse, but 16s sold out in feb.?",satisfied,General
22087,850,54,,very unsatisfied,General
22088,582,43,Romper rules,satisfied,General
22089,850,57,Very pretty!,very satisfied,General
22090,1084,34,"Beautiful, light and flowy",very satisfied,General
22091,850,26,I had such high hopes,unsatisfied,General
22092,984,26,,very satisfied,General
22093,850,52,Beautiful fabric but poor design,satisfied,General
22094,850,58,,very satisfied,General
22095,850,40,"Lovely, but snug!",satisfied,General
22096,1011,32,Looks good online,unsatisfied,General
22097,169,30,,very satisfied,Initmates
22098,1093,35,,very satisfied,General Petite
22099,1021,34,Gorgeous & well-made,very satisfied,General
22100,169,38,,very satisfied,Initmates
22101,169,42,,very satisfied,Initmates
22102,1093,55,Beautiful!,very satisfied,General Petite
22103,169,41,Comfy,satisfied,Initmates
22104,169,67,Not as listed,very unsatisfied,Initmates
22105,1093,58,Beautiful dress,very satisfied,General Petite
22106,169,68,Perfect,very satisfied,Initmates
22107,816,29,Beautiful details!,very satisfied,General Petite
22108,169,24,,very satisfied,Initmates
22109,830,33,,very satisfied,General
22110,169,39,Great fleece lined leggings....,very satisfied,Initmates
22111,169,48,Great leggings!,very satisfied,Initmates
22112,169,26,,very satisfied,Initmates
22113,169,66,,very satisfied,Initmates
22114,1035,34,Runs small,neutral,General
22115,1074,69,Great garden party dress,very satisfied,General
22116,169,60,Awesome leggings,very satisfied,Initmates
22117,1093,33,Perfect occasion dress,very satisfied,General Petite
