tiempo_completo,id_personal,mes,mes_id,sku_id,ventas_totales,ingresos_anio_pasado,calificacion_servicio,comentarios_adicionales,fecha_contratacion
si,10,enero,1,22,17,27200,Regular,despistado tardado,17/05/2010
si,10,febrero,2,22,17,27200,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,22,14,22400,Regular,lento,17/05/2010
si,10,abril,4,22,9,14400,Regular,tarado,17/05/2010
si,10,mayo,5,22,15,24000,Regular,despistado,17/05/2010
si,10,junio,6,22,17,27200,Regular,despistado tardado,17/05/2010
si,10,julio,7,22,12,19200,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,22,0,0,Regular,lento,17/05/2010
si,10,septiembre,9,22,9,14400,Regular,tarado,17/05/2010
si,10,enero,1,23,10,16000,Regular,despistado,17/05/2010
si,10,febrero,2,23,5,8000,Regular,despistado tardado,17/05/2010
si,10,marzo,3,23,1,1600,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,23,1,1600,Regular,lento,17/05/2010
si,10,mayo,5,23,20,32000,Regular,tarado,17/05/2010
si,10,junio,6,23,13,20800,Regular,despistado,17/05/2010
si,10,julio,7,23,5,8000,Regular,despistado tardado,17/05/2010
si,10,agosto,8,23,14,22400,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,23,2,3200,Regular,lento,17/05/2010
si,10,enero,1,24,16,25600,Regular,tarado,17/05/2010
si,10,febrero,2,24,6,9600,Regular,despistado,17/05/2010
si,10,marzo,3,24,12,19200,Regular,despistado tardado,17/05/2010
si,10,abril,4,24,11,17600,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,24,0,0,Regular,lento,17/05/2010
si,10,junio,6,24,12,19200,Regular,tarado,17/05/2010
si,10,julio,7,24,15,24000,Regular,despistado,17/05/2010
si,10,agosto,8,24,2,3200,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,24,4,6400,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,25,15,24000,Regular,lento,17/05/2010
si,10,febrero,2,25,0,0,Regular,tarado,17/05/2010
si,10,marzo,3,25,3,4800,Regular,despistado,17/05/2010
si,10,abril,4,25,13,20800,Regular,despistado tardado,17/05/2010
si,10,mayo,5,25,14,22400,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,25,20,32000,Regular,lento,17/05/2010
si,10,julio,7,25,0,0,Regular,tarado,17/05/2010
si,10,agosto,8,25,12,19200,Regular,despistado,17/05/2010
si,10,septiembre,9,25,13,20800,Regular,despistado tardado,17/05/2010
si,10,enero,1,26,12,19200,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,26,15,24000,Regular,lento,17/05/2010
si,10,marzo,3,26,13,20800,Regular,tarado,17/05/2010
si,10,abril,4,26,2,3200,Regular,despistado,17/05/2010
si,10,mayo,5,26,3,4800,Regular,despistado tardado,17/05/2010
si,10,junio,6,26,14,22400,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,26,19,30400,Regular,lento,17/05/2010
si,10,agosto,8,26,2,3200,Regular,tarado,17/05/2010
si,10,septiembre,9,26,3,4800,Regular,despistado,17/05/2010
si,10,enero,1,27,7,11200,Regular,despistado tardado,17/05/2010
si,10,febrero,2,27,8,12800,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,27,5,8000,Regular,lento,17/05/2010
si,10,abril,4,27,2,3200,Regular,tarado,17/05/2010
si,10,mayo,5,27,20,32000,Regular,despistado,17/05/2010
si,10,junio,6,27,8,12800,Regular,despistado tardado,17/05/2010
si,10,julio,7,27,14,22400,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,27,15,24000,Regular,lento,17/05/2010
si,10,septiembre,9,27,0,0,Regular,tarado,17/05/2010
si,10,enero,1,28,9,14400,Regular,despistado,17/05/2010
si,10,febrero,2,28,4,6400,Regular,despistado tardado,17/05/2010
si,10,marzo,3,28,9,14400,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,28,17,27200,Regular,lento,17/05/2010
si,10,mayo,5,28,6,9600,Regular,tarado,17/05/2010
si,10,junio,6,28,17,27200,Regular,despistado,17/05/2010
si,10,julio,7,28,8,12800,Regular,despistado tardado,17/05/2010
si,10,agosto,8,28,3,4800,Regular,lento servicial amigable,17/05/2010
si,10,septiembre,9,28,3,4800,Regular,lento,17/05/2010
si,10,enero,1,29,15,24000,Regular,tarado,17/05/2010
si,10,febrero,2,29,6,9600,Regular,despistado,17/05/2010
si,10,marzo,3,29,5,8000,Regular,despistado tardado,17/05/2010
si,10,abril,4,29,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,mayo,5,29,7,11200,Regular,lento,17/05/2010
si,10,junio,6,29,18,28800,Regular,tarado,17/05/2010
si,10,julio,7,29,2,3200,Regular,despistado,17/05/2010
si,10,agosto,8,29,4,6400,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,29,11,17600,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,30,14,22400,Regular,lento,17/05/2010
si,10,febrero,2,30,10,16000,Regular,tarado,17/05/2010
si,10,marzo,3,30,11,17600,Regular,despistado,17/05/2010
si,10,abril,4,30,16,25600,Regular,despistado tardado,17/05/2010
si,10,mayo,5,30,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,30,11,17600,Regular,lento,17/05/2010
si,10,julio,7,30,11,17600,Regular,tarado,17/05/2010
si,10,agosto,8,30,7,11200,Regular,despistado,17/05/2010
si,10,septiembre,9,30,20,32000,Regular,despistado tardado,17/05/2010
si,10,enero,1,31,15,24000,Regular,lento servicial amigable,17/05/2010
si,10,febrero,2,31,3,4800,Regular,lento,17/05/2010
si,10,marzo,3,31,4,6400,Regular,tarado,17/05/2010
si,10,abril,4,31,19,30400,Regular,despistado,17/05/2010
si,10,mayo,5,31,8,12800,Regular,despistado tardado,17/05/2010
si,10,junio,6,31,8,12800,Regular,lento servicial amigable,17/05/2010
si,10,julio,7,31,4,6400,Regular,lento,17/05/2010
si,10,agosto,8,31,13,20800,Regular,tarado,17/05/2010
si,10,septiembre,9,31,0,0,Regular,despistado,17/05/2010
si,10,enero,1,32,19,30400,Regular,despistado tardado,17/05/2010
si,10,febrero,2,32,4,6400,Regular,lento servicial amigable,17/05/2010
si,10,marzo,3,32,3,4800,Regular,lento,17/05/2010
si,10,abril,4,32,17,27200,Regular,tarado,17/05/2010
si,10,mayo,5,32,3,4800,Regular,despistado,17/05/2010
si,10,junio,6,32,14,22400,Regular,despistado tardado,17/05/2010
si,10,julio,7,32,19,30400,Regular,lento servicial amigable,17/05/2010
si,10,agosto,8,32,10,16000,Regular,lento,17/05/2010
si,10,septiembre,9,32,8,12800,Regular,tarado,17/05/2010
si,10,enero,1,33,10,16000,Regular,despistado,17/05/2010
si,10,febrero,2,33,15,24000,Regular,despistado tardado,17/05/2010
si,10,marzo,3,33,20,32000,Regular,lento servicial amigable,17/05/2010
si,10,abril,4,33,13,20800,Regular,lento,17/05/2010
si,10,mayo,5,33,5,8000,Regular,tarado,17/05/2010
si,10,junio,6,33,19,30400,Regular,despistado,17/05/2010
si,10,julio,7,33,6,9600,Regular,despistado tardado,17/05/2010
si,10,agosto,8,33,3,4800,Regular,despistado tardado,17/05/2010
si,10,septiembre,9,33,1,1600,Regular,lento servicial amigable,17/05/2010
si,10,enero,1,34,12,19200,Regular,lento,17/05/2010
si,10,febrero,2,34,8,12800,Regular,tarado,17/05/2010
si,10,marzo,3,34,10,16000,Regular,despistado,17/05/2010
si,10,abril,4,34,6,9600,Regular,despistado tardado,17/05/2010
si,10,mayo,5,34,14,22400,Regular,lento servicial amigable,17/05/2010
si,10,junio,6,34,17,27200,Regular,lento,17/05/2010
si,10,julio,7,34,5,8000,Regular,tarado,17/05/2010
si,10,agosto,8,34,0,0,Regular,despistado,17/05/2010
si,10,septiembre,9,34,0,0,Regular,despistado tardado,17/05/2010
